"","Longitude","Latitude","References","MAT","MAP","Vegetation","RSLR","CAR","TSM","mtidalrng","mhws","DEM.Elevation","Cyclong.frequency","modeledCN","NAR"
"177",151.77,-32.85,"Sanders own data",17.8,1119,"Mangrove",0.65,31.52,2.05,1.11,0.92,0.28,NA,20.5086902877538,1.53690945437024
"178",151.76,-32.84,"Sanders own data",17.8,1119,"Mangrove",0.65,69.29,2.05,1.11,0.92,0.43,NA,20.5086902877538,3.37856776945794
"179",144.49,-38.26,"Sanders own data",14.3,589,"Mangrove",0.65,66.67,1.34,1.01,0.92,0.6,NA,20.5086902877538,3.25081704704518
"180",144.49,-38.26,"Sanders own data",14.3,589,"Mangrove",0.65,20.73,1.34,1.01,0.92,0.4,NA,20.5086902877538,1.01079102122764
"181",153.23,-29.98,"Sanders own data",19,1514,"Mangrove",0.99,191.41,0.88,1.14,0.96,5.78,1,20.5086902877538,9.33311670878833
"182",153.22,-29.98,"Sanders own data",19,1514,"Mangrove",0.99,68.04,0.88,1.14,0.96,3.36,1,20.5086902877538,3.31761799731445
"183",153.43,-29.11,"Sanders own data",19.4,1523,"Mangrove",0.99,73.92,1.14,1.13,0.97,5.88,3.25,20.5086902877538,3.60432572547742
"184",79.8,11.44,"Sanders own data",28.4,1259,"Mangrove",0.52,92.37,4.14,0.55,0.48,0.93,6.91,20.5086902877538,4.50394436231533
"185",76.33,9.92,"Sanders own data",27.3,3278,"Mangrove",0.52,226.94,0.95,0.6,0.42,3.05,1,20.5086902877538,11.0655530321949
"186",76.32,9.92,"Sanders own data",27.3,3278,"Mangrove",0.52,794.81,0.95,0.6,0.42,2.64,1,20.5086902877538,38.7547907178938
"187",-46.65,-0.87,"Sanders own data",26.3,2337,"Mangrove",2.39,253.57,23.71,5.3,3.45,4.11,NA,20.5086902877538,12.3640269779398
"188",-43.03,-22.72,"Sanders own data",23.1,1322,"Mangrove",2.39,276.16,6.23,1.03,0.88,1.72,NA,20.5086902877538,13.4655112601169
"189",-43.02,-22.73,"Sanders own data",23.1,1322,"Mangrove",2.39,292.63,6.23,1.03,0.88,1.39,NA,20.5086902877538,14.2685854578796
"190",-40.31,-20.24,"Sanders own data",24.6,1090,"Mangrove",2.39,379.08,6.3,1.29,0.97,1.11,NA,20.5086902877538,18.4838716993233
"191",-40.66,-20.8,"Sanders own data",24.6,1090,"Mangrove",2.39,43,7.99,1.39,1.03,7.41,NA,20.5086902877538,2.09667216173605
"192",-40.17,-19.94,"Sanders own data",24.6,1137,"Mangrove",2.39,281.95,7.52,1.29,0.97,1.43,NA,20.5086902877538,13.7478306046856
"193",-80.29,-3.44,"Sanders own data",25.3,287,"Mangrove",-1.22,170.13,2.29,2.04,1.42,1.02,NA,20.5086902877538,8.29550778781756
"194",-80.27,-3.44,"Sanders own data",25.3,287,"Mangrove",-1.22,461.97,2.29,2.04,1.42,4.65,NA,20.5086902877538,22.5255729897024
"195",153.26,-29.85,"Sanders own data",19,1514,"Mangrove",0.99,76.94,0.88,1.14,0.96,3.72,1.61,20.5086902877538,3.75158037497609
"196",153.26,-29.85,"Sanders own data",19,1514,"Mangrove",0.99,126,0.88,1.14,0.96,3.72,1.61,20.5086902877538,6.14373703206379
"197",-43.61,-23.02,"Sanders own data",23.2,1273,"Mangrove",2.39,584.82,2.23,1.04,0.87,1.01,NA,20.5086902877538,28.5157165959646
"198",36.34,-18.76,"Sanders own data",25.2,1168,"Mangrove",0.66,79.87,15.64,2.67,1.93,1.11,8.98,20.5086902877538,3.89444664088043
"199",153.2,-30.14,"Sanders own data",19.7,1753,"Mangrove",0.99,180.54,0.88,1.14,0.96,4.1,1,20.5086902877538,8.80309749022854
"200",153.2,-30.14,"Sanders own data",19.7,1753,"Mangrove",0.99,213.86,0.88,1.14,0.96,3.44,1,20.5086902877538,10.4277746164854
"201",153.59,-28.88,"Sanders own data",19.7,1753,"Mangrove",0.99,29.07,1.14,1.13,0.97,0,3.07,20.5086902877538,1.417447900969
"202",108.81,-7.67,"Kusumaningtyas et al 2019",26.5,3260,"Mangrove",5.81,658,7.71,1.16,1.12,2.08,NA,20.5086902877538,32.0839600563331
"203",109,-7.67,"Kusumaningtyas et al 2019",26.5,3145,"Mangrove",5.81,194,4.24,1.21,1.16,-0.34,NA,20.5086902877538,9.45940463666964
"204",49.57,27.29,"Saderne et al. 2018",25,94,"Mangrove",1.25,8.7,10.55,1.07,0.89,0,NA,20.5086902877538,0.42421041411869
"205",49.56,27.28,"Saderne et al. 2018",25,94,"Mangrove",1.25,6.2,10.55,1.07,0.89,0,NA,20.5086902877538,0.30231086983171
"206",49.57,27.28,"Saderne et al. 2018",25,94,"Mangrove",1.25,23,10.55,1.07,0.89,0,NA,20.5086902877538,1.12147580744021
"207",50.02,26.72,"Saderne et al. 2018",25.5,83,"Mangrove",1.25,38,10.55,1.07,0.89,0,NA,20.5086902877538,1.85287307316209
"208",50.01,26.66,"Saderne et al. 2018",25.5,83,"Mangrove",1.25,22,10.55,1.07,0.89,0,NA,20.5086902877538,1.07271598972542
"209",50.01,26.64,"Saderne et al. 2018",25.5,83,"Mangrove",1.25,20,10.55,1.07,0.89,0.09,NA,20.5086902877538,0.975196354295839
"210",50.01,26.64,"Saderne et al. 2018",25.5,83,"Mangrove",1.25,12,10.55,1.07,0.89,0.01,NA,20.5086902877538,0.585117812577504
"211",118.08,2.33,"Kusumaningtyas et al 2019",26.6,1988.15,"Mangrove",3.42,1722,5.89,1.68,1.39,2.42,NA,20.5086902877538,83.9644061048717
"212",133.48,-2.51,"Sasmito 2020",26.93,2530.58,"Mangrove",3.82,50,7.65,1.62,0.9,NA,NA,20.5086902877538,2.4379908857396
"213",133.51,-2.58,"Sasmito 2020",26.9,2550.57,"Mangrove",3.82,90,7.65,1.62,0.9,NA,NA,20.5086902877538,4.38838359433128
"214",-72.8,41.26,"Anisfeld et al. 1999",10.4,1155,"Saltmarsh",2.81,198,4.83,0.79,0.59,1.59,7.38,15.1131813148027,13.1011463354884
"215",-72.81,41.26,"Anisfeld et al. 1999",10.4,1155,"Saltmarsh",2.81,75,4.83,0.79,0.59,0.31,7.37,15.1131813148027,4.96255543010926
"216",-72.66,41.27,"Anisfeld et al. 1999",10.3,1182,"Saltmarsh",2.81,195,6.7,0.78,0.59,0,7.53,15.1131813148027,12.9026441182841
"217",-72.67,41.27,"Anisfeld et al. 1999",10.4,1155,"Saltmarsh",2.81,192,6.7,0.78,0.59,0,7.51,15.1131813148027,12.7041419010797
"218",-72.67,41.25,"Anisfeld et al. 1999",10.4,1155,"Saltmarsh",2.81,192,6.7,0.78,0.59,0,7.53,15.1131813148027,12.7041419010797
"219",-72.66,41.25,"Anisfeld et al. 1999",10.3,1182,"Saltmarsh",2.81,154,6.7,0.78,0.59,0,7.54,15.1131813148027,10.1897804831577
"220",-72.68,41.25,"Anisfeld et al. 1999",10.4,1155,"Saltmarsh",2.81,123.2,6.7,0.78,0.59,0,7.52,15.1131813148027,8.15182438652614
"221",-72.67,41.26,"Anisfeld et al. 1999",10.4,1155,"Saltmarsh",2.81,220,6.7,0.78,0.59,0,7.53,15.1131813148027,14.5568292616538
"222",-72.67,41.26,"Anisfeld et al. 1999",10.4,1155,"Saltmarsh",2.81,72,6.7,0.78,0.59,0,7.53,15.1131813148027,4.76405321290489
"223",-72.66,41.27,"Anisfeld et al. 1999",10.3,1182,"Saltmarsh",2.81,105,6.7,0.78,0.59,0,7.53,15.1131813148027,6.94757760215296
"224",-72.67,41.27,"Anisfeld et al. 1999",10.4,1155,"Saltmarsh",2.81,64,6.7,0.78,0.59,0,7.51,15.1131813148027,4.23471396702657
"225",-72.8,41.25,"Anisfeld et al. 1999",10.4,1155,"Saltmarsh",2.81,112.5,4.83,0.79,0.59,0,7.39,15.1131813148027,7.44383314516389
"226",-72.8,41.25,"Anisfeld et al. 1999",10.4,1155,"Saltmarsh",2.81,31.2,4.83,0.79,0.59,0,7.39,15.1131813148027,2.06442305892545
"227",-72.81,41.25,"Anisfeld et al. 1999",10.4,1155,"Saltmarsh",2.81,84,4.83,0.79,0.59,1.58,7.38,15.1131813148027,5.55806208172237
"228",-73.14,40.96,"Armentano and Woodwell 1975",10.9,1159,"Saltmarsh",2.44,216.13,2.3,0.91,0.69,0.12,7.26,15.1131813148027,14.3007614014602
"229",-73.14,40.96,"Armentano and Woodwell 1975",10.9,1159,"Saltmarsh",2.44,196,2.3,0.91,0.69,0.12,7.26,15.1131813148027,12.9688115240189
"230",-73.14,40.96,"Armentano and Woodwell 1975",10.9,1159,"Saltmarsh",2.44,146,2.3,0.91,0.69,0.12,7.26,15.1131813148027,9.66044123727935
"231",-73.14,40.96,"Armentano and Woodwell 1975",10.9,1159,"Saltmarsh",2.44,196.86,2.3,0.91,0.69,0.12,7.26,15.1131813148027,13.0257154929508
"232",-74.05,40.81,"Artigas et al 2015",11.9,1163,"Saltmarsh",2.84,192,8.67,1.1,0.8,0,6.06,15.1131813148027,12.7041419010797
"233",-75.27,38.87,"Boyd et al. 2016",12.8,1090,"Saltmarsh",3.4,31.24,17.32,1.15,0.8,-1,6.88,15.1131813148027,2.06706975515484
"234",-75.26,38.87,"Boyd et al. 2016",12.8,1090,"Saltmarsh",3.4,157,17.32,1.15,0.8,0,6.89,15.1131813148027,10.388282700362
"235",-75.26,38.86,"Boyd et al. 2016",12.8,1090,"Saltmarsh",3.4,38.11,17.32,1.15,0.8,-1,6.9,15.1131813148027,2.52163983255285
"236",-75.25,38.85,"Boyd et al. 2016",12.8,1090,"Saltmarsh",3.4,169,17.32,1.15,0.8,0.46,6.93,15.1131813148027,11.1822915691795
"237",-75.26,38.83,"Boyd et al. 2016",12.8,1090,"Saltmarsh",3.4,168,17.32,1.15,0.8,0.99,6.93,15.1131813148027,11.1161241634447
"238",-75.23,38.83,"Boyd et al. 2016",12.9,1097,"Saltmarsh",3.4,177,17.32,1.15,0.8,0.59,6.96,15.1131813148027,11.7116308150578
"239",-75.21,38.81,"Boyd et al. 2016",12.9,1097,"Saltmarsh",3.4,180,17.32,1.15,0.8,0.88,6.98,15.1131813148027,11.9101330322622
"240",-75.21,38.81,"Boyd et al. 2016",12.9,1097,"Saltmarsh",3.4,187.26,17.32,1.15,0.8,0.64,6.99,15.1131813148027,12.3905083978968
"241",-75.2,38.81,"Boyd et al. 2016",12.9,1097,"Saltmarsh",3.4,186,17.32,1.15,0.8,0.36,7.01,15.1131813148027,12.307137466671
"242",-75.3,38.9,"Boyd et al. 2016",12.8,1090,"Saltmarsh",3.4,224.5,17.32,1.15,0.8,-1,6.82,15.1131813148027,14.8545825874604
"243",-75.3,38.89,"Boyd et al. 2016",12.8,1090,"Saltmarsh",3.4,199.5,17.32,1.15,0.8,0.47,6.85,15.1131813148027,13.2003974440906
"244",-75.28,38.88,"Boyd et al. 2016",12.8,1090,"Saltmarsh",3.4,148,17.32,1.15,0.8,-1,6.87,15.1131813148027,9.79277604874893
"245",-71.39,41.82,"Bricker-Urso et al. 1989",9.7,1192,"Saltmarsh",2.6,203,1.4,0.62,0.47,NA,7.83,15.1131813148027,13.4319833641624
"246",-71.39,41.77,"Bricker-Urso et al. 1989",9.7,1192,"Saltmarsh",2.6,495,1.4,0.62,0.47,NA,7.85,15.1131813148027,32.7528658387211
"247",-71.38,41.74,"Bricker-Urso et al. 1989",9.7,1192,"Saltmarsh",2.6,226,1.4,0.62,0.47,NA,7.87,15.1131813148027,14.9538336960626
"248",-71.37,41.51,"Bricker-Urso et al. 1989",9.9,1177,"Saltmarsh",2.6,234,0.79,0.65,0.47,1.81,7.95,15.1131813148027,15.4831729419409
"249",-71.69,41.36,"Bricker-Urso et al. 1989",9.8,1184,"Saltmarsh",2.6,192,2.15,0.74,0.53,2.65,7.95,15.1131813148027,12.7041419010797
"250",-71.39,41.77,"Bricker-Urso et al. 1989",9.7,1192,"Saltmarsh",2.6,209,1.4,0.62,0.47,NA,7.85,15.1131813148027,13.8289877985711
"251",-71.34,41.65,"Bricker-Urso et al. 1989",9.9,1177,"Saltmarsh",2.6,237,0.96,0.6,0.47,2.75,7.91,15.1131813148027,15.6816751591453
"252",-71.34,41.65,"Bricker-Urso et al. 1989",9.9,1177,"Saltmarsh",2.6,490.5,0.96,0.6,0.47,2.75,7.91,15.1131813148027,32.4551125129145
"253",-96.79,28.32,"Callaway et al 1997",21.4,974,"Saltmarsh",3.1,221.76,19.98,0.43,0.27,2.87,3.07,15.1131813148027,14.673283895747
"254",-88.77,30.38,"Callaway et al 1997",19.6,1616,"Saltmarsh",1.5,175.56,9.19,0.43,0.3,1.29,7.59,15.1131813148027,11.6163497507997
"255",-95.5,28.84,"Callaway et al 1997",20.7,1320,"Saltmarsh",6.3,253.89,14.21,0.57,0.3,0.52,3.08,15.1131813148027,16.7992426420059
"256",-121.86,38.04,"Callaway et al. 2012",15.3,425,"Saltmarsh",1.96,150.2,5.55,1.53,1.3,0.59,NA,15.1131813148027,9.93834434136547
"257",-121.86,38.04,"Callaway et al. 2012",15.3,425,"Saltmarsh",1.96,158.4,5.55,1.53,1.3,0.59,NA,15.1131813148027,10.4809170683908
"258",-121.86,38.04,"Callaway et al. 2012",15.3,425,"Saltmarsh",1.96,165.5,5.55,1.53,1.3,0.59,NA,15.1131813148027,10.9507056491078
"259",-121.86,38.04,"Callaway et al. 2012",15.3,425,"Saltmarsh",1.96,174.1,5.55,1.53,1.3,0.59,NA,15.1131813148027,11.519745338427
"260",-121.86,38.04,"Callaway et al. 2012",15.3,425,"Saltmarsh",1.96,129.6,5.55,1.53,1.3,0.59,NA,15.1131813148027,8.5752957832288
"261",-122.5,38.01,"Callaway et al. 2012",14.4,745,"Saltmarsh",1.96,186.2,21.18,1.56,1.3,-1,NA,15.1131813148027,12.3203709478179
"262",-122.5,38.01,"Callaway et al. 2012",14.4,745,"Saltmarsh",1.96,72.9,21.18,1.56,1.3,-1,NA,15.1131813148027,4.8236038780662
"263",-122.5,38.01,"Callaway et al. 2012",14.4,745,"Saltmarsh",1.96,97.5,21.18,1.56,1.3,-1,NA,15.1131813148027,6.45132205914203
"264",-122.5,38.01,"Callaway et al. 2012",14.4,745,"Saltmarsh",1.96,86.7,21.18,1.56,1.3,-1,NA,15.1131813148027,5.7367140772063
"265",-122.5,38.01,"Callaway et al. 2012",14.4,745,"Saltmarsh",1.96,82.1,21.18,1.56,1.3,-1,NA,15.1131813148027,5.43234401082627
"266",-122.5,38.01,"Callaway et al. 2012",14.4,745,"Saltmarsh",1.96,92,21.18,1.56,1.3,-1,NA,15.1131813148027,6.08740132760069
"267",-122.3,38.22,"Callaway et al. 2012",14.7,698,"Saltmarsh",1.96,47,12.52,1.56,1.3,0,NA,15.1131813148027,3.10986806953513
"268",-122.3,38.22,"Callaway et al. 2012",14.7,698,"Saltmarsh",1.96,124.7,12.52,1.56,1.3,0,NA,15.1131813148027,8.25107549512832
"269",-122.3,38.22,"Callaway et al. 2012",14.7,698,"Saltmarsh",1.96,71.9,12.52,1.56,1.3,0,NA,15.1131813148027,4.75743647233141
"270",-122.3,38.22,"Callaway et al. 2012",14.7,698,"Saltmarsh",1.96,72.3,12.52,1.56,1.3,0,NA,15.1131813148027,4.78390343462532
"271",-122.3,38.22,"Callaway et al. 2012",14.7,698,"Saltmarsh",1.96,68.2,12.52,1.56,1.3,0,NA,15.1131813148027,4.51261707111268
"272",-122.3,38.22,"Callaway et al. 2012",14.7,698,"Saltmarsh",1.96,41.7,12.52,1.56,1.3,0,NA,15.1131813148027,2.75918081914075
"273",-122.3,38.22,"Callaway et al. 2012",14.7,698,"Saltmarsh",1.96,232.4,12.52,1.56,1.3,0,NA,15.1131813148027,15.3773050927652
"274",-122.3,38.22,"Callaway et al. 2012",14.7,698,"Saltmarsh",1.96,142.6,12.52,1.56,1.3,0,NA,15.1131813148027,9.43547205778107
"275",-122.56,38.18,"Callaway et al. 2012",14,807,"Saltmarsh",1.96,63.8,21.18,1.56,1.3,-0.34,NA,15.1131813148027,4.22148048587961
"276",-122.56,38.18,"Callaway et al. 2012",14,807,"Saltmarsh",1.96,78.8,21.18,1.56,1.3,-0.34,NA,15.1131813148027,5.21399157190146
"277",-122.56,38.18,"Callaway et al. 2012",14,807,"Saltmarsh",1.96,87.7,21.18,1.56,1.3,-0.34,NA,15.1131813148027,5.80288148294109
"278",-122.56,38.18,"Callaway et al. 2012",14,807,"Saltmarsh",1.96,53.5,21.18,1.56,1.3,-0.34,NA,15.1131813148027,3.53995620681127
"279",-122.56,38.18,"Callaway et al. 2012",14,807,"Saltmarsh",1.96,53.6,21.18,1.56,1.3,-0.34,NA,15.1131813148027,3.54657294738475
"280",-122.01,38.19,"Callaway et al. 2012",15.2,582,"Saltmarsh",1.96,74.9,20.66,1.55,1.3,1.57,NA,15.1131813148027,4.95593868953578
"281",-122.01,38.19,"Callaway et al. 2012",15.2,582,"Saltmarsh",1.96,79.1,20.66,1.55,1.3,1.57,NA,15.1131813148027,5.2338417936219
"282",-122.01,38.19,"Callaway et al. 2012",15.2,582,"Saltmarsh",1.96,118.4,20.66,1.55,1.3,1.57,NA,15.1131813148027,7.83422083899915
"283",-122.01,38.19,"Callaway et al. 2012",15.2,582,"Saltmarsh",1.96,121.5,20.66,1.55,1.3,1.57,NA,15.1131813148027,8.039339796777
"284",-122.01,38.19,"Callaway et al. 2012",15.2,582,"Saltmarsh",1.96,129.1,20.66,1.55,1.3,1.57,NA,15.1131813148027,8.5422120803614
"285",-122.01,38.19,"Callaway et al. 2012",15.2,582,"Saltmarsh",1.96,106.7,20.66,1.55,1.3,1.57,NA,15.1131813148027,7.0600621919021
"286",-122.14,37.6,"Callaway et al. 2012",14.8,428,"Saltmarsh",1.96,102.5,9.52,1.5,1.25,0,NA,15.1131813148027,6.78215908781598
"287",-122.14,37.6,"Callaway et al. 2012",14.8,428,"Saltmarsh",1.96,160.8,9.52,1.5,1.25,0,NA,15.1131813148027,10.6397188421542
"288",-122.14,37.6,"Callaway et al. 2012",14.8,428,"Saltmarsh",1.96,132.6,9.52,1.5,1.25,0,NA,15.1131813148027,8.77379800043317
"289",-122.14,37.6,"Callaway et al. 2012",14.8,428,"Saltmarsh",1.96,117.9,9.52,1.5,1.25,0,NA,15.1131813148027,7.80113713613175
"290",-76.89,37.55,"Campana 1998",14.3,1108,"Saltmarsh",3.81,114.61,9.12,0.23,0.17,-1,6.05,15.1131813148027,7.58344637126429
"291",-71.33,41.73,"Cary et al. 2015",9.9,1184,"Saltmarsh",2.72,133.41,1.5,0.61,0.47,NA,7.89,15.1131813148027,8.82739359907834
"292",-71.45,41.69,"Cary et al. 2015",9.7,1192,"Saltmarsh",2.72,237.82,1.4,0.62,0.47,2.53,7.87,15.1131813148027,15.7359324318478
"293",-71.37,41.51,"Cary et al. 2015",9.9,1177,"Saltmarsh",2.72,342.23,0.79,0.65,0.47,1.81,7.95,15.1131813148027,22.6444712646172
"294",-71.59,41.2,"Cary et al. 2015",10.3,1100,"Saltmarsh",2.72,139.21,2.15,0.74,0.53,-0.63,7.97,15.1131813148027,9.21116455234013
"295",-71.32,41.63,"Cary et al. 2015",10.2,1165,"Saltmarsh",2.72,168.21,0.96,0.6,0.47,2.56,7.92,15.1131813148027,11.130019318649
"296",-71.32,41.63,"Cary et al. 2015",10.2,1165,"Saltmarsh",2.72,133.41,0.96,0.6,0.47,2.56,7.92,15.1131813148027,8.82739359907834
"297",-75.16,38.79,"Chrzastowski et al. 1987",13,1096,"Saltmarsh",3,267.3,17.32,1.15,0.8,0,7.07,15.1131813148027,17.6865475529094
"298",-75.4,39.77,"Church 2006",12.5,1099,"Saltmarsh",2.93,197.76,11.7,1.57,1.03,0,5.57,15.1131813148027,13.0852661581121
"299",-75.18,39.86,"Church 2006",12.4,1109,"Saltmarsh",2.93,487.43,4.78,1.33,1.03,1.27,5.92,15.1131813148027,32.2519785773087
"300",-75.16,38.79,"Church et al 1981",13,1096,"Saltmarsh",3,273.24,17.32,1.15,0.8,0,7.07,15.1131813148027,18.079581942974
"301",-72.95,40.71,"Corman et al.  2012",11,1155,"Saltmarsh",3.5,121.5,6.09,0.91,0.65,0.99,7.77,15.1131813148027,8.039339796777
"302",-72.95,40.71,"Corman et al.  2012",11,1155,"Saltmarsh",3.5,151.8,6.09,0.91,0.65,0.99,7.77,15.1131813148027,10.0442121905411
"303",-81.47,31.34,"Craft 2007",19.3,1292,"Saltmarsh",3.17,110,1.93,1.41,1,0.44,6.89,15.1131813148027,7.27841463082691
"304",-81.4,31.32,"Craft 2007",19.5,1292,"Saltmarsh",3.17,145,1.93,1.41,1,0.16,7,15.1131813148027,9.59427383154456
"305",-81.3,31.33,"Craft 2007",19.4,1290,"Saltmarsh",3.17,35,14.33,1.4,0.99,0.19,7.17,15.1131813148027,2.31585920071765
"306",-81.36,31.45,"Craft 2007",19.3,1292,"Saltmarsh",3.17,30,11.44,1.45,0.98,0.79,7.15,15.1131813148027,1.9850221720437
"307",-81.32,31.42,"Craft 2007",19.2,1292,"Saltmarsh",3.17,40,11.44,1.45,0.98,0.07,7.17,15.1131813148027,2.6466962293916
"308",-81.28,31.39,"Craft 2007",19.2,1292,"Saltmarsh",3.17,30,11.44,1.45,0.98,0.46,7.2,15.1131813148027,1.9850221720437
"309",-81.41,31.54,"Craft 2007",19.2,1278,"Saltmarsh",3.17,15,11.44,1.45,0.98,1.27,7.15,15.1131813148027,0.992511086021851
"310",-81.3,31.55,"Craft 2007",19.1,1281,"Saltmarsh",3.17,25,11.44,1.45,0.98,0,7.26,15.1131813148027,1.65418514336975
"311",-81.22,31.52,"Craft 2007",19.1,1281,"Saltmarsh",3.17,24,11.44,1.45,0.98,-1,7.3,15.1131813148027,1.58801773763496
"312",-81.61,31.48,"Craft 2012",19.3,1289,"Saltmarsh",3.17,90,2.2,1.44,1.01,3.61,6.77,15.1131813148027,5.95506651613111
"313",-81.29,31.98,"Craft 2012",19.1,1254,"Saltmarsh",3.17,83,11.44,1.45,0.98,3.18,7.37,15.1131813148027,5.49189467598758
"314",-81.91,30.92,"Craft 2012",19.7,1311,"Saltmarsh",3.17,57,8.07,1.44,0.96,1.94,5.47,15.1131813148027,3.77154212688303
"315",-81.25,31.66,"Craft 2012",19.1,1281,"Saltmarsh",3.17,88,11.44,1.45,0.98,0,7.36,15.1131813148027,5.82273170466153
"316",-76.73,35.37,"Craft et al. 1993",16.3,1314,"Saltmarsh",1.9,106.5,1.69,0.8,0.6,0.92,9.24,15.1131813148027,7.04682871075514
"317",-76.73,35.37,"Craft et al. 1993",16.3,1314,"Saltmarsh",1.9,145.5,1.69,0.8,0.6,0.92,9.24,15.1131813148027,9.62735753441196
"318",-75.54,35.78,"Craft et al. 1993",16.5,1322,"Saltmarsh",1.9,58.9,3.89,0.75,0.56,0,9.19,15.1131813148027,3.89726019777914
"319",-75.54,35.78,"Craft et al. 1993",16.5,1322,"Saltmarsh",1.9,21.3,3.89,0.75,0.56,0,9.19,15.1131813148027,1.40936574215103
"320",-74.43,39.54,"Darke et al 2015",11.9,1107,"Saltmarsh",0.2,152,7.71,0.93,0.67,0.01,7.13,15.1131813148027,10.0574456716881
"321",-74.42,39.51,"Darke et al 2015",11.9,1107,"Saltmarsh",0.21,118,7.71,0.93,0.67,-0.1,7.16,15.1131813148027,7.80775387670523
"322",-70.81,42.78,"Darke et al 2015",10.9,1159,"Saltmarsh",0.2,116,2.44,4.45,2.78,0.66,7.4,15.1131813148027,7.67541906523565
"323",-70.81,42.76,"Darke et al 2015",10.9,1159,"Saltmarsh",0.21,170,2.44,4.45,2.78,0.63,7.42,15.1131813148027,11.2484589749143
"324",-70.57,43.32,"Darke et al 2015",8.3,1154,"Saltmarsh",0.2,41,1.15,4.65,2.81,1.86,6.66,15.1131813148027,2.71286363512639
"325",-70.59,43.27,"Darke et al 2015",8.3,1154,"Saltmarsh",0.21,95,1.15,4.65,2.81,2.77,6.79,15.1131813148027,6.28590354480506
"326",-72.89,40.77,"Darke et al 2015",11,1155,"Saltmarsh",0.2,93,4.57,0.9,0.64,-1,7.77,15.1131813148027,6.15356873333548
"327",-72.89,40.77,"Darke et al 2015",11,1155,"Saltmarsh",0.21,114,4.57,0.9,0.64,0.79,7.77,15.1131813148027,7.54308425376607
"328",-90.14,29.21,"Delaune 1978 ",20.6,1544,"Saltmarsh",9.05,330.39,17.03,0.45,0.29,0.74,8.18,15.1131813148027,21.8610491807173
"329",-90.14,29.21,"Delaune 1978 ",20.6,1544,"Saltmarsh",9.05,519.42,17.03,0.45,0.29,0.74,8.18,15.1131813148027,34.3686738867647
"330",-90,29.24,"DeLaune et al 1986",20.6,1544,"Saltmarsh",9.05,198,17.03,0.45,0.29,1.65,8.23,15.1131813148027,13.1011463354884
"331",-90,29.24,"DeLaune et al 1986",20.6,1544,"Saltmarsh",9.05,165,17.03,0.45,0.29,1.03,8.23,15.1131813148027,10.9176219462404
"332",-89.93,29.28,"DeLaune et al 1986",20.6,1539,"Saltmarsh",9.05,314.34,17.03,0.45,0.29,0.03,8.24,15.1131813148027,20.7990623186739
"333",-89.92,29.29,"DeLaune et al 1986",20.6,1539,"Saltmarsh",9.05,135.72,17.03,0.45,0.29,0.76,8.24,15.1131813148027,8.98024030632571
"334",-71.32,41.63,"Donnelly and Bertness, 2001",10.2,1165,"Saltmarsh",2.72,144.47,0.96,0.6,0.47,NA,7.92,15.1131813148027,9.55920510650512
"335",-71.32,41.63,"Donnelly and Bertness, 2001",10.2,1165,"Saltmarsh",2.72,123.92,0.96,0.6,0.47,NA,7.92,15.1131813148027,8.19946491865519
"336",-71.32,41.63,"Donnelly and Bertness, 2001",10.2,1165,"Saltmarsh",2.72,133.45,0.96,0.6,0.47,NA,7.92,15.1131813148027,8.83004029530774
"337",-71.32,41.63,"Donnelly and Bertness, 2001",10.2,1165,"Saltmarsh",2.72,95.32,0.96,0.6,0.47,NA,7.92,15.1131813148027,6.30707711464019
"338",-71.3,41.72,"Donnelly and Bertness, 2001",9.9,1184,"Saltmarsh",2.72,68.54,1.5,0.61,0.47,3.49,7.89,15.1131813148027,4.53511398906251
"339",-71.3,41.72,"Donnelly and Bertness, 2001",9.9,1184,"Saltmarsh",2.72,109.9,1.5,0.61,0.47,3.49,7.89,15.1131813148027,7.27179789025343
"340",-79.17,33.49,"Drexler et al. 2013",17.6,1327,"Saltmarsh",3.9,100,3.43,1.1,0.77,NA,8.61,15.1131813148027,6.61674057347901
"341",-79.14,33.52,"Drexler et al. 2013",17.5,1310,"Saltmarsh",3.9,100,3.43,1.1,0.77,NA,8.64,15.1131813148027,6.61674057347901
"342",-79.14,33.52,"Drexler et al. 2013",17.5,1310,"Saltmarsh",3.9,100,3.43,1.1,0.77,NA,8.64,15.1131813148027,6.61674057347901
"343",-79.16,33.52,"Drexler et al. 2013",17.5,1310,"Saltmarsh",3.9,300,3.43,1.1,0.77,NA,8.62,15.1131813148027,19.850221720437
"344",-79.16,33.52,"Drexler et al. 2013",17.5,1310,"Saltmarsh",3.9,300,3.43,1.1,0.77,NA,8.62,15.1131813148027,19.850221720437
"345",-79.17,33.54,"Drexler et al. 2013",17.5,1306,"Saltmarsh",3.9,50,3.43,1.1,0.77,NA,8.6,15.1131813148027,3.3083702867395
"346",-79.17,33.54,"Drexler et al. 2013",17.5,1306,"Saltmarsh",3.9,100,3.43,1.1,0.77,NA,8.6,15.1131813148027,6.61674057347901
"347",-79.15,33.52,"Drexler et al. 2013",17.5,1310,"Saltmarsh",3.9,400,3.43,1.1,0.77,NA,8.63,15.1131813148027,26.466962293916
"348",-79.15,33.52,"Drexler et al. 2013",17.5,1310,"Saltmarsh",3.9,300,3.43,1.1,0.77,NA,8.63,15.1131813148027,19.850221720437
