"","study_id","site_id","core_id","Habitat_type","Year_collected","Latitude","Longitude","U_depth_m","L_depth_m","OC_perc","N_perc","BD_reported_g_cm3","DOI"
"150","Rovai_et_al_2018","N11_BR_GN1",2,"mangrove",2015,9.824509,-84.914033,0.2,0.25,NA,NA,1.154,"https://doi.org/10.1038/s41558-018-0162-5"
"151","Rovai_et_al_2018","N11_BR_GN1",2,"mangrove",2015,9.824509,-84.914033,0.375,0.425,NA,NA,0.978,"https://doi.org/10.1038/s41558-018-0162-5"
"152","Rovai_et_al_2018","N11_BR_GN1",2,"mangrove",2015,9.824509,-84.914033,0.725,0.775,NA,NA,0.716,"https://doi.org/10.1038/s41558-018-0162-5"
"153","Rovai_et_al_2018","N11_BR_GN1",3,"mangrove",2015,9.824509,-84.914033,0.05,0.1,NA,NA,0.986,"https://doi.org/10.1038/s41558-018-0162-5"
"154","Rovai_et_al_2018","N11_BR_GN1",3,"mangrove",2015,9.824509,-84.914033,0.2,0.25,NA,NA,0.544,"https://doi.org/10.1038/s41558-018-0162-5"
"155","Rovai_et_al_2018","N11_BR_GN1",3,"mangrove",2015,9.824509,-84.914033,0.375,0.425,NA,NA,0.606,"https://doi.org/10.1038/s41558-018-0162-5"
"156","Rovai_et_al_2018","N11_BR_GN1",3,"mangrove",2015,9.824509,-84.914033,0.725,0.775,NA,NA,0.718,"https://doi.org/10.1038/s41558-018-0162-5"
"157","Rovai_et_al_2018","N11_BR_GN2",1,"mangrove",2015,9.826671,-84.917696,0.05,0.1,NA,NA,0.926,"https://doi.org/10.1038/s41558-018-0162-5"
"158","Rovai_et_al_2018","N11_BR_GN2",1,"mangrove",2015,9.826671,-84.917696,0.2,0.25,NA,NA,0.613,"https://doi.org/10.1038/s41558-018-0162-5"
"159","Rovai_et_al_2018","N11_BR_GN2",1,"mangrove",2015,9.826671,-84.917696,0.375,0.425,NA,NA,0.928,"https://doi.org/10.1038/s41558-018-0162-5"
"160","Rovai_et_al_2018","N11_BR_GN2",1,"mangrove",2015,9.826671,-84.917696,0.725,0.775,NA,NA,1.047,"https://doi.org/10.1038/s41558-018-0162-5"
"161","Rovai_et_al_2018","N11_BR_GN2",2,"mangrove",2015,9.826671,-84.917696,0.05,0.1,NA,NA,0.828,"https://doi.org/10.1038/s41558-018-0162-5"
"162","Rovai_et_al_2018","N11_BR_GN2",2,"mangrove",2015,9.826671,-84.917696,0.2,0.25,NA,NA,0.777,"https://doi.org/10.1038/s41558-018-0162-5"
"163","Rovai_et_al_2018","N11_BR_GN2",2,"mangrove",2015,9.826671,-84.917696,0.375,0.425,NA,NA,0.864,"https://doi.org/10.1038/s41558-018-0162-5"
"164","Rovai_et_al_2018","N11_BR_GN2",2,"mangrove",2015,9.826671,-84.917696,0.725,0.775,NA,NA,1.051,"https://doi.org/10.1038/s41558-018-0162-5"
"165","Rovai_et_al_2018","N11_BR_GN2",3,"mangrove",2015,9.826671,-84.917696,0.05,0.1,NA,NA,0.515,"https://doi.org/10.1038/s41558-018-0162-5"
"166","Rovai_et_al_2018","N11_BR_GN2",3,"mangrove",2015,9.826671,-84.917696,0.2,0.25,NA,NA,0.445,"https://doi.org/10.1038/s41558-018-0162-5"
"167","Rovai_et_al_2018","N11_BR_GN2",3,"mangrove",2015,9.826671,-84.917696,0.375,0.425,NA,NA,1.116,"https://doi.org/10.1038/s41558-018-0162-5"
"168","Rovai_et_al_2018","N11_BR_GN2",3,"mangrove",2015,9.826671,-84.917696,0.725,0.775,NA,NA,1.106,"https://doi.org/10.1038/s41558-018-0162-5"
"169","Rovai_et_al_2018","N11_BR_GN3",1,"mangrove",2015,9.827158,-84.920191,0.05,0.1,NA,NA,0.681,"https://doi.org/10.1038/s41558-018-0162-5"
"170","Rovai_et_al_2018","N11_BR_GN3",1,"mangrove",2015,9.827158,-84.920191,0.2,0.25,NA,NA,0.628,"https://doi.org/10.1038/s41558-018-0162-5"
"171","Rovai_et_al_2018","N11_BR_GN3",1,"mangrove",2015,9.827158,-84.920191,0.375,0.425,NA,NA,0.723,"https://doi.org/10.1038/s41558-018-0162-5"
"172","Rovai_et_al_2018","N11_BR_GN3",1,"mangrove",2015,9.827158,-84.920191,0.725,0.775,NA,NA,0.616,"https://doi.org/10.1038/s41558-018-0162-5"
"173","Rovai_et_al_2018","N11_BR_GN3",2,"mangrove",2015,9.827158,-84.920191,0.05,0.1,NA,NA,0.749,"https://doi.org/10.1038/s41558-018-0162-5"
"174","Rovai_et_al_2018","N11_BR_GN3",2,"mangrove",2015,9.827158,-84.920191,0.2,0.25,NA,NA,0.843,"https://doi.org/10.1038/s41558-018-0162-5"
"175","Rovai_et_al_2018","N11_BR_GN3",2,"mangrove",2015,9.827158,-84.920191,0.375,0.425,NA,NA,0.916,"https://doi.org/10.1038/s41558-018-0162-5"
"176","Rovai_et_al_2018","N11_BR_GN3",2,"mangrove",2015,9.827158,-84.920191,0.725,0.775,NA,NA,0.517,"https://doi.org/10.1038/s41558-018-0162-5"
"177","Rovai_et_al_2018","N11_BR_GN3",3,"mangrove",2015,9.827158,-84.920191,0.05,0.1,NA,NA,0.922,"https://doi.org/10.1038/s41558-018-0162-5"
"178","Rovai_et_al_2018","N11_BR_GN3",3,"mangrove",2015,9.827158,-84.920191,0.2,0.25,NA,NA,0.864,"https://doi.org/10.1038/s41558-018-0162-5"
"179","Rovai_et_al_2018","N11_BR_GN3",3,"mangrove",2015,9.827158,-84.920191,0.375,0.425,NA,NA,0.88,"https://doi.org/10.1038/s41558-018-0162-5"
"180","Rovai_et_al_2018","N11_BR_GN3",3,"mangrove",2015,9.827158,-84.920191,0.725,0.775,NA,NA,0.732,"https://doi.org/10.1038/s41558-018-0162-5"
"181","Rovai_et_al_2018","N13_LG_ES1",1,"mangrove",2015,13.189806,-88.331444,0.05,0.1,NA,NA,0.206,"https://doi.org/10.1038/s41558-018-0162-5"
"182","Rovai_et_al_2018","N13_LG_ES1",1,"mangrove",2015,13.189806,-88.331444,0.2,0.25,NA,NA,0.175,"https://doi.org/10.1038/s41558-018-0162-5"
"183","Rovai_et_al_2018","N13_LG_ES1",1,"mangrove",2015,13.189806,-88.331444,0.375,0.425,NA,NA,0.232,"https://doi.org/10.1038/s41558-018-0162-5"
"184","Rovai_et_al_2018","N13_LG_ES1",1,"mangrove",2015,13.189806,-88.331444,0.725,0.775,NA,NA,0.248,"https://doi.org/10.1038/s41558-018-0162-5"
"185","Rovai_et_al_2018","N13_LG_ES1",2,"mangrove",2015,13.189806,-88.331444,0.05,0.1,NA,NA,0.141,"https://doi.org/10.1038/s41558-018-0162-5"
"186","Rovai_et_al_2018","N13_LG_ES1",2,"mangrove",2015,13.189806,-88.331444,0.2,0.25,NA,NA,0.189,"https://doi.org/10.1038/s41558-018-0162-5"
"187","Rovai_et_al_2018","N13_LG_ES1",2,"mangrove",2015,13.189806,-88.331444,0.375,0.425,NA,NA,0.155,"https://doi.org/10.1038/s41558-018-0162-5"
"188","Rovai_et_al_2018","N13_LG_ES1",2,"mangrove",2015,13.189806,-88.331444,0.725,0.775,NA,NA,0.289,"https://doi.org/10.1038/s41558-018-0162-5"
"189","Rovai_et_al_2018","N13_LG_ES1",3,"mangrove",2015,13.189806,-88.331444,0.05,0.1,NA,NA,0.125,"https://doi.org/10.1038/s41558-018-0162-5"
"190","Rovai_et_al_2018","N13_LG_ES1",3,"mangrove",2015,13.189806,-88.331444,0.2,0.25,NA,NA,0.172,"https://doi.org/10.1038/s41558-018-0162-5"
"191","Rovai_et_al_2018","N13_LG_ES1",3,"mangrove",2015,13.189806,-88.331444,0.375,0.425,NA,NA,0.259,"https://doi.org/10.1038/s41558-018-0162-5"
"192","Rovai_et_al_2018","N13_LG_ES1",3,"mangrove",2015,13.189806,-88.331444,0.725,0.775,NA,NA,0.172,"https://doi.org/10.1038/s41558-018-0162-5"
"193","Rovai_et_al_2018","N13_LG_ES2",1,"mangrove",2015,13.256417,-88.788167,0.05,0.1,NA,NA,0.241,"https://doi.org/10.1038/s41558-018-0162-5"
"194","Rovai_et_al_2018","N13_LG_ES2",1,"mangrove",2015,13.256417,-88.788167,0.2,0.25,NA,NA,0.274,"https://doi.org/10.1038/s41558-018-0162-5"
"195","Rovai_et_al_2018","N13_LG_ES2",1,"mangrove",2015,13.256417,-88.788167,0.375,0.425,NA,NA,0.291,"https://doi.org/10.1038/s41558-018-0162-5"
"196","Rovai_et_al_2018","N13_LG_ES2",1,"mangrove",2015,13.256417,-88.788167,0.725,0.775,NA,NA,0.327,"https://doi.org/10.1038/s41558-018-0162-5"
"197","Rovai_et_al_2018","N13_LG_ES2",2,"mangrove",2015,13.256417,-88.788167,0.05,0.1,NA,NA,0.215,"https://doi.org/10.1038/s41558-018-0162-5"
"198","Rovai_et_al_2018","N13_LG_ES2",2,"mangrove",2015,13.256417,-88.788167,0.2,0.25,NA,NA,0.27,"https://doi.org/10.1038/s41558-018-0162-5"
"199","Rovai_et_al_2018","N13_LG_ES2",2,"mangrove",2015,13.256417,-88.788167,0.375,0.425,NA,NA,0.277,"https://doi.org/10.1038/s41558-018-0162-5"
"200","Rovai_et_al_2018","N13_LG_ES2",2,"mangrove",2015,13.256417,-88.788167,0.725,0.775,NA,NA,0.275,"https://doi.org/10.1038/s41558-018-0162-5"
"201","Rovai_et_al_2018","N13_LG_ES2",3,"mangrove",2015,13.256417,-88.788167,0.05,0.1,NA,NA,0.257,"https://doi.org/10.1038/s41558-018-0162-5"
"202","Rovai_et_al_2018","N13_LG_ES2",3,"mangrove",2015,13.256417,-88.788167,0.2,0.25,NA,NA,0.307,"https://doi.org/10.1038/s41558-018-0162-5"
"203","Rovai_et_al_2018","N13_LG_ES2",3,"mangrove",2015,13.256417,-88.788167,0.375,0.425,NA,NA,0.585,"https://doi.org/10.1038/s41558-018-0162-5"
"204","Rovai_et_al_2018","N13_LG_ES2",3,"mangrove",2015,13.256417,-88.788167,0.725,0.775,NA,NA,0.636,"https://doi.org/10.1038/s41558-018-0162-5"
"205","Rovai_et_al_2018","N13_LG_ES3",1,"mangrove",2015,13.219111,-88.460333,0.05,0.1,NA,NA,0.16,"https://doi.org/10.1038/s41558-018-0162-5"
"206","Rovai_et_al_2018","N13_LG_ES3",1,"mangrove",2015,13.219111,-88.460333,0.2,0.25,NA,NA,0.171,"https://doi.org/10.1038/s41558-018-0162-5"
"207","Rovai_et_al_2018","N13_LG_ES3",1,"mangrove",2015,13.219111,-88.460333,0.375,0.425,NA,NA,0.127,"https://doi.org/10.1038/s41558-018-0162-5"
"208","Rovai_et_al_2018","N13_LG_ES3",1,"mangrove",2015,13.219111,-88.460333,0.725,0.775,NA,NA,0.178,"https://doi.org/10.1038/s41558-018-0162-5"
"209","Rovai_et_al_2018","N13_LG_ES3",2,"mangrove",2015,13.219111,-88.460333,0.05,0.1,NA,NA,0.123,"https://doi.org/10.1038/s41558-018-0162-5"
"210","Rovai_et_al_2018","N13_LG_ES3",2,"mangrove",2015,13.219111,-88.460333,0.2,0.25,NA,NA,0.113,"https://doi.org/10.1038/s41558-018-0162-5"
"211","Rovai_et_al_2018","N13_LG_ES3",2,"mangrove",2015,13.219111,-88.460333,0.375,0.425,NA,NA,0.165,"https://doi.org/10.1038/s41558-018-0162-5"
"212","Rovai_et_al_2018","N13_LG_ES3",2,"mangrove",2015,13.219111,-88.460333,0.725,0.775,NA,NA,0.172,"https://doi.org/10.1038/s41558-018-0162-5"
"213","Rovai_et_al_2018","N13_LG_ES3",3,"mangrove",2015,13.219111,-88.460333,0.05,0.1,NA,NA,0.104,"https://doi.org/10.1038/s41558-018-0162-5"
"214","Rovai_et_al_2018","N13_LG_ES3",3,"mangrove",2015,13.219111,-88.460333,0.2,0.25,NA,NA,0.147,"https://doi.org/10.1038/s41558-018-0162-5"
"215","Rovai_et_al_2018","N13_LG_ES3",3,"mangrove",2015,13.219111,-88.460333,0.375,0.425,NA,NA,0.2,"https://doi.org/10.1038/s41558-018-0162-5"
"216","Rovai_et_al_2018","N13_LG_ES3",3,"mangrove",2015,13.219111,-88.460333,0.725,0.775,NA,NA,0.184,"https://doi.org/10.1038/s41558-018-0162-5"
"217","Rovai_et_al_2018","N25_ET1_SB1",1,"mangrove",2015,26.47816,-82.150279,0.05,0.1,33.289,1.861,0.196,"https://doi.org/10.1038/s41558-018-0162-5"
"218","Rovai_et_al_2018","N25_ET1_SB1",1,"mangrove",2015,26.47816,-82.150279,0.2,0.25,31,1.679,0.15,"https://doi.org/10.1038/s41558-018-0162-5"
"219","Rovai_et_al_2018","N25_ET1_SB1",1,"mangrove",2015,26.47816,-82.150279,0.375,0.425,30.643,1.533,0.203,"https://doi.org/10.1038/s41558-018-0162-5"
"220","Rovai_et_al_2018","N25_ET1_SB1",1,"mangrove",2015,26.47816,-82.150279,0.725,0.775,13.789,0.505,0.51,"https://doi.org/10.1038/s41558-018-0162-5"
"221","Rovai_et_al_2018","N25_ET1_SB1",2,"mangrove",2015,26.47816,-82.150279,0.05,0.1,36.068,1.775,0.234,"https://doi.org/10.1038/s41558-018-0162-5"
"222","Rovai_et_al_2018","N25_ET1_SB1",2,"mangrove",2015,26.47816,-82.150279,0.2,0.25,31.321,1.394,0.189,"https://doi.org/10.1038/s41558-018-0162-5"
"223","Rovai_et_al_2018","N25_ET1_SB1",2,"mangrove",2015,26.47816,-82.150279,0.375,0.425,25.394,1.01,0.249,"https://doi.org/10.1038/s41558-018-0162-5"
"224","Rovai_et_al_2018","N25_ET1_SB1",2,"mangrove",2015,26.47816,-82.150279,0.725,0.775,20.846,0.609,0.381,"https://doi.org/10.1038/s41558-018-0162-5"
"225","Rovai_et_al_2018","N25_ET1_SB1",3,"mangrove",2015,26.47816,-82.150279,0.05,0.1,35.227,1.261,0.165,"https://doi.org/10.1038/s41558-018-0162-5"
"226","Rovai_et_al_2018","N25_ET1_SB1",3,"mangrove",2015,26.47816,-82.150279,0.2,0.25,28.321,1.43,0.134,"https://doi.org/10.1038/s41558-018-0162-5"
"227","Rovai_et_al_2018","N25_ET1_SB1",3,"mangrove",2015,26.47816,-82.150279,0.375,0.425,13.925,0.701,0.508,"https://doi.org/10.1038/s41558-018-0162-5"
"228","Rovai_et_al_2018","N25_ET1_SB1",3,"mangrove",2015,26.47816,-82.150279,0.725,0.775,3.972,0.174,0.942,"https://doi.org/10.1038/s41558-018-0162-5"
"229","Rovai_et_al_2018","N25_ET1_RB12",1,"mangrove",2015,26.020741,-81.734164,0.05,0.1,30.813,1.562,0.211,"https://doi.org/10.1038/s41558-018-0162-5"
"230","Rovai_et_al_2018","N25_ET1_RB12",1,"mangrove",2015,26.020741,-81.734164,0.2,0.25,25.331,1.447,0.207,"https://doi.org/10.1038/s41558-018-0162-5"
"231","Rovai_et_al_2018","N25_ET1_RB12",1,"mangrove",2015,26.020741,-81.734164,0.375,0.425,25.219,1.209,0.195,"https://doi.org/10.1038/s41558-018-0162-5"
"232","Rovai_et_al_2018","N25_ET1_RB12",1,"mangrove",2015,26.020741,-81.734164,0.725,0.775,13.488,0.652,0.331,"https://doi.org/10.1038/s41558-018-0162-5"
"233","Rovai_et_al_2018","N25_ET1_RB12",2,"mangrove",2015,26.020741,-81.734164,0.05,0.1,30.05,1.721,0.209,"https://doi.org/10.1038/s41558-018-0162-5"
"234","Rovai_et_al_2018","N25_ET1_RB12",2,"mangrove",2015,26.020741,-81.734164,0.2,0.25,26.782,1.434,0.195,"https://doi.org/10.1038/s41558-018-0162-5"
"235","Rovai_et_al_2018","N25_ET1_RB12",2,"mangrove",2015,26.020741,-81.734164,0.375,0.425,23.42,1.133,0.257,"https://doi.org/10.1038/s41558-018-0162-5"
"236","Rovai_et_al_2018","N25_ET1_RB12",2,"mangrove",2015,26.020741,-81.734164,0.725,0.775,32.552,1.815,0.336,"https://doi.org/10.1038/s41558-018-0162-5"
"237","Rovai_et_al_2018","N25_ET1_RB12",3,"mangrove",2015,26.020741,-81.734164,0.05,0.1,33.11,1.814,0.278,"https://doi.org/10.1038/s41558-018-0162-5"
"238","Rovai_et_al_2018","N25_ET1_RB12",3,"mangrove",2015,26.020741,-81.734164,0.2,0.25,16.872,0.822,0.397,"https://doi.org/10.1038/s41558-018-0162-5"
"239","Rovai_et_al_2018","N25_ET1_RB12",3,"mangrove",2015,26.020741,-81.734164,0.375,0.425,6.919,0.373,0.715,"https://doi.org/10.1038/s41558-018-0162-5"
"240","Rovai_et_al_2018","N25_ET1_RB12",3,"mangrove",2015,26.020741,-81.734164,0.725,0.775,5.491,0.282,0.762,"https://doi.org/10.1038/s41558-018-0162-5"
"241","Rovai_et_al_2018","N25_ET1_RB23",1,"mangrove",2015,25.927605,-81.652519,0.05,0.1,29.756,1.433,0.195,"https://doi.org/10.1038/s41558-018-0162-5"
"242","Rovai_et_al_2018","N25_ET1_RB23",1,"mangrove",2015,25.927605,-81.652519,0.2,0.25,29.598,1.235,0.217,"https://doi.org/10.1038/s41558-018-0162-5"
"243","Rovai_et_al_2018","N25_ET1_RB23",1,"mangrove",2015,25.927605,-81.652519,0.375,0.425,29.141,1.098,0.232,"https://doi.org/10.1038/s41558-018-0162-5"
"244","Rovai_et_al_2018","N25_ET1_RB23",1,"mangrove",2015,25.927605,-81.652519,0.725,0.775,12.929,0.67,0.273,"https://doi.org/10.1038/s41558-018-0162-5"
"245","Rovai_et_al_2018","N25_ET1_RB23",2,"mangrove",2015,25.927605,-81.652519,0.05,0.1,30.053,1.529,0.161,"https://doi.org/10.1038/s41558-018-0162-5"
"246","Rovai_et_al_2018","N25_ET1_RB23",2,"mangrove",2015,25.927605,-81.652519,0.2,0.25,30.126,1.289,0.162,"https://doi.org/10.1038/s41558-018-0162-5"
"247","Rovai_et_al_2018","N25_ET1_RB23",2,"mangrove",2015,25.927605,-81.652519,0.375,0.425,29.49,1.295,0.203,"https://doi.org/10.1038/s41558-018-0162-5"
"248","Rovai_et_al_2018","N25_ET1_RB23",2,"mangrove",2015,25.927605,-81.652519,0.725,0.775,11.804,0.531,0.284,"https://doi.org/10.1038/s41558-018-0162-5"
"249","Rovai_et_al_2018","N25_ET1_RB23",3,"mangrove",2015,25.927605,-81.652519,0.05,0.1,28.717,1.476,0.16,"https://doi.org/10.1038/s41558-018-0162-5"
"250","Rovai_et_al_2018","N25_ET1_RB23",3,"mangrove",2015,25.927605,-81.652519,0.2,0.25,28.684,1.171,0.173,"https://doi.org/10.1038/s41558-018-0162-5"
"251","Rovai_et_al_2018","N25_ET1_RB23",3,"mangrove",2015,25.927605,-81.652519,0.375,0.425,26.856,1.267,0.223,"https://doi.org/10.1038/s41558-018-0162-5"
"252","Rovai_et_al_2018","N25_ET1_RB23",3,"mangrove",2015,25.927605,-81.652519,0.725,0.775,14.804,0.664,0.309,"https://doi.org/10.1038/s41558-018-0162-5"
"253","Rovai_et_al_2018","N20_ET2_SRS61",1,"mangrove",2015,25.364747,-81.07154,0.05,0.1,16.051,0.967,0.324,"https://doi.org/10.1038/s41558-018-0162-5"
"254","Rovai_et_al_2018","N20_ET2_SRS61",1,"mangrove",2015,25.364747,-81.07154,0.2,0.25,24.49,1.11,0.207,"https://doi.org/10.1038/s41558-018-0162-5"
"255","Rovai_et_al_2018","N20_ET2_SRS61",1,"mangrove",2015,25.364747,-81.07154,0.375,0.425,19.212,1.052,0.263,"https://doi.org/10.1038/s41558-018-0162-5"
"256","Rovai_et_al_2018","N20_ET2_SRS61",1,"mangrove",2015,25.364747,-81.07154,0.725,0.775,21.442,1.16,0.223,"https://doi.org/10.1038/s41558-018-0162-5"
"257","Rovai_et_al_2018","N20_ET2_SRS61",2,"mangrove",2015,25.364747,-81.07154,0.05,0.1,10.074,0.608,0.502,"https://doi.org/10.1038/s41558-018-0162-5"
"258","Rovai_et_al_2018","N20_ET2_SRS61",2,"mangrove",2015,25.364747,-81.07154,0.2,0.25,17.255,1.091,0.314,"https://doi.org/10.1038/s41558-018-0162-5"
"259","Rovai_et_al_2018","N20_ET2_SRS61",2,"mangrove",2015,25.364747,-81.07154,0.375,0.425,19.895,1.215,0.253,"https://doi.org/10.1038/s41558-018-0162-5"
"260","Rovai_et_al_2018","N20_ET2_SRS61",2,"mangrove",2015,25.364747,-81.07154,0.725,0.775,20.307,1.16,0.239,"https://doi.org/10.1038/s41558-018-0162-5"
"261","Rovai_et_al_2018","N20_ET2_SRS61",3,"mangrove",2015,25.364747,-81.07154,0.05,0.1,21.275,1.368,0.209,"https://doi.org/10.1038/s41558-018-0162-5"
"262","Rovai_et_al_2018","N20_ET2_SRS61",3,"mangrove",2015,25.364747,-81.07154,0.2,0.25,19.033,1.12,0.252,"https://doi.org/10.1038/s41558-018-0162-5"
"263","Rovai_et_al_2018","N20_ET2_SRS61",3,"mangrove",2015,25.364747,-81.07154,0.375,0.425,19.672,0.986,0.276,"https://doi.org/10.1038/s41558-018-0162-5"
"264","Rovai_et_al_2018","N20_ET2_SRS61",3,"mangrove",2015,25.364747,-81.07154,0.725,0.775,16.529,0.975,0.313,"https://doi.org/10.1038/s41558-018-0162-5"
"265","Rovai_et_al_2018","N20_ET2_NR2",1,"mangrove",2015,25.299336,-80.955321,0.05,0.1,12.512,1.049,0.367,"https://doi.org/10.1038/s41558-018-0162-5"
"266","Rovai_et_al_2018","N20_ET2_NR2",1,"mangrove",2015,25.299336,-80.955321,0.2,0.25,10.366,0.794,0.434,"https://doi.org/10.1038/s41558-018-0162-5"
"267","Rovai_et_al_2018","N20_ET2_NR2",1,"mangrove",2015,25.299336,-80.955321,0.375,0.425,15.266,1.006,0.328,"https://doi.org/10.1038/s41558-018-0162-5"
"268","Rovai_et_al_2018","N20_ET2_NR2",1,"mangrove",2015,25.299336,-80.955321,0.725,0.775,14.043,1.066,0.322,"https://doi.org/10.1038/s41558-018-0162-5"
"269","Rovai_et_al_2018","N20_ET2_NR2",2,"mangrove",2015,25.299336,-80.955321,0.05,0.1,17.709,1.324,0.249,"https://doi.org/10.1038/s41558-018-0162-5"
"270","Rovai_et_al_2018","N20_ET2_NR2",2,"mangrove",2015,25.299336,-80.955321,0.2,0.25,12.256,0.867,0.339,"https://doi.org/10.1038/s41558-018-0162-5"
"271","Rovai_et_al_2018","N20_ET2_NR2",2,"mangrove",2015,25.299336,-80.955321,0.375,0.425,14.778,0.978,0.3,"https://doi.org/10.1038/s41558-018-0162-5"
"272","Rovai_et_al_2018","N20_ET2_NR2",2,"mangrove",2015,25.299336,-80.955321,0.725,0.775,13.133,0.956,0.346,"https://doi.org/10.1038/s41558-018-0162-5"
"273","Rovai_et_al_2018","N20_ET2_NR2",3,"mangrove",2015,25.299336,-80.955321,0.05,0.1,25.246,1.486,0.185,"https://doi.org/10.1038/s41558-018-0162-5"
"274","Rovai_et_al_2018","N20_ET2_NR2",3,"mangrove",2015,25.299336,-80.955321,0.2,0.25,18.205,0.877,0.289,"https://doi.org/10.1038/s41558-018-0162-5"
"275","Rovai_et_al_2018","N20_ET2_NR2",3,"mangrove",2015,25.299336,-80.955321,0.375,0.425,26.905,1.324,0.164,"https://doi.org/10.1038/s41558-018-0162-5"
"276","Rovai_et_al_2018","N20_ET2_NR2",3,"mangrove",2015,25.299336,-80.955321,0.725,0.775,13.437,0.915,0.305,"https://doi.org/10.1038/s41558-018-0162-5"
"277","Rovai_et_al_2018","N20_ET2_CB3",1,"mangrove",2015,25.182819,-80.905646,0.05,0.1,30.775,2.075,0.139,"https://doi.org/10.1038/s41558-018-0162-5"
"278","Rovai_et_al_2018","N20_ET2_CB3",1,"mangrove",2015,25.182819,-80.905646,0.2,0.25,27.008,1.359,0.183,"https://doi.org/10.1038/s41558-018-0162-5"
"279","Rovai_et_al_2018","N20_ET2_CB3",1,"mangrove",2015,25.182819,-80.905646,0.375,0.425,12.858,0.925,0.339,"https://doi.org/10.1038/s41558-018-0162-5"
"280","Rovai_et_al_2018","N20_ET2_CB3",1,"mangrove",2015,25.182819,-80.905646,0.725,0.775,20.695,0.853,0.321,"https://doi.org/10.1038/s41558-018-0162-5"
"281","Rovai_et_al_2018","N20_ET2_CB3",2,"mangrove",2015,25.182819,-80.905646,0.05,0.1,29.909,1.654,0.174,"https://doi.org/10.1038/s41558-018-0162-5"
"282","Rovai_et_al_2018","N20_ET2_CB3",2,"mangrove",2015,25.182819,-80.905646,0.2,0.25,33.063,1.862,0.168,"https://doi.org/10.1038/s41558-018-0162-5"
"283","Rovai_et_al_2018","N20_ET2_CB3",2,"mangrove",2015,25.182819,-80.905646,0.375,0.425,32.754,1.688,0.174,"https://doi.org/10.1038/s41558-018-0162-5"
"284","Rovai_et_al_2018","N20_ET2_CB3",2,"mangrove",2015,25.182819,-80.905646,0.725,0.775,5.983,0.384,0.703,"https://doi.org/10.1038/s41558-018-0162-5"
"285","Rovai_et_al_2018","N20_ET2_CB3",3,"mangrove",2015,25.182819,-80.905646,0.05,0.1,31.041,1.891,0.136,"https://doi.org/10.1038/s41558-018-0162-5"
"286","Rovai_et_al_2018","N20_ET2_CB3",3,"mangrove",2015,25.182819,-80.905646,0.2,0.25,31.261,1.484,0.19,"https://doi.org/10.1038/s41558-018-0162-5"
"287","Rovai_et_al_2018","N20_ET2_CB3",3,"mangrove",2015,25.182819,-80.905646,0.375,0.425,16.8,1.047,0.293,"https://doi.org/10.1038/s41558-018-0162-5"
"288","Rovai_et_al_2018","N20_ET2_CB3",3,"mangrove",2015,25.182819,-80.905646,0.725,0.775,2.974,0.244,0.989,"https://doi.org/10.1038/s41558-018-0162-5"
"289","Rovai_et_al_2018","N19_CT_TS71",1,"mangrove",2015,25.204705,-80.642399,0.05,0.1,36.334,1.704,0.129,"https://doi.org/10.1038/s41558-018-0162-5"
"290","Rovai_et_al_2018","N19_CT_TS71",1,"mangrove",2015,25.204705,-80.642399,0.2,0.25,40.019,0.924,0.223,"https://doi.org/10.1038/s41558-018-0162-5"
"291","Rovai_et_al_2018","N19_CT_TS71",1,"mangrove",2015,25.204705,-80.642399,0.375,0.425,32.203,1.576,0.182,"https://doi.org/10.1038/s41558-018-0162-5"
"292","Rovai_et_al_2018","N19_CT_TS71",1,"mangrove",2015,25.204705,-80.642399,0.725,0.775,29.08,1.456,0.168,"https://doi.org/10.1038/s41558-018-0162-5"
"293","Rovai_et_al_2018","N19_CT_TS71",2,"mangrove",2015,25.204705,-80.642399,0.05,0.1,32.817,1.579,0.159,"https://doi.org/10.1038/s41558-018-0162-5"
"294","Rovai_et_al_2018","N19_CT_TS71",2,"mangrove",2015,25.204705,-80.642399,0.2,0.25,32.842,1.632,0.205,"https://doi.org/10.1038/s41558-018-0162-5"
"295","Rovai_et_al_2018","N19_CT_TS71",2,"mangrove",2015,25.204705,-80.642399,0.375,0.425,33.241,1.466,0.185,"https://doi.org/10.1038/s41558-018-0162-5"
"296","Rovai_et_al_2018","N19_CT_TS71",2,"mangrove",2015,25.204705,-80.642399,0.725,0.775,31.88,1.055,0.142,"https://doi.org/10.1038/s41558-018-0162-5"
"297","Rovai_et_al_2018","N19_CT_TS71",3,"mangrove",2015,25.204705,-80.642399,0.05,0.1,39.475,1.716,0.168,"https://doi.org/10.1038/s41558-018-0162-5"
"298","Rovai_et_al_2018","N19_CT_TS71",3,"mangrove",2015,25.204705,-80.642399,0.2,0.25,36.21,1.96,0.205,"https://doi.org/10.1038/s41558-018-0162-5"
"299","Rovai_et_al_2018","N19_CT_TS71",3,"mangrove",2015,25.204705,-80.642399,0.375,0.425,40.641,1.065,0.242,"https://doi.org/10.1038/s41558-018-0162-5"
"300","Rovai_et_al_2018","N19_CT_TS71",3,"mangrove",2015,25.204705,-80.642399,0.725,0.775,30.059,1.056,0.127,"https://doi.org/10.1038/s41558-018-0162-5"
